34216.620958562,1,206800376,300,220039,-1
34216.652817842,1,206800377,300,220031,-1
34216.681504580,1,206800378,200,219995,-2
34216.711627152,3,206800139,100,219970,-2
34216.759571988,1,206800379,300,219987,-2
34216.806173632,1,206800380,200,219968,-2
34216.831139192,2,206800299,100,220031,-1
34216.861265788,3,206800187,300,220021,-1
34216.884191503,1,206800381,500,219986,-2
34216.932490893,1,206800382,300,219991,-2
34216.973635869,2,206800300,100,220033,-1
34217.005485537,1,206800383,300,219983,-2
34217.037738663,4,206800379,300,219987,2
34217.080197640,1,206800384,200,219973,-2
34217.116823732,1,206800385,200,219970,-2
34217.124621586,4,206800318,200,220028,1
34217.167583183,1,206800386,200,220041,-1
34217.213911165,1,206800387,500,220016,-1
34217.229194407,3,206800177,100,219964,-2
34217.242223083,1,206800388,500,220026,-1
34217.278555520,1,206800389,100,219975,-2
34217.327099804,4,206800347,100,219968,2
34217.371335778,1,206800390,100,220027,-1
34217.374034457,2,206800194,100,219982,-2
34217.400666255,1,206800391,200,219987,-2
34217.425573135,1,206800392,200,219967,-2
34217.459399552,3,206800337,300,219996,-2
34217.465066469,1,206800393,500,220046,-1
34217.490212155,3,206800193,100,220017,-1
34217.525253166,1,206800394,200,220035,-1
34217.549854098,4,206800246,300,219972,2
34217.584952508,1,206800395,200,219983,-2
34217.590271401,1,206800396,200,220029,-1
34217.605237595,1,206800397,200,220040,-1
34217.614052521,2,206800150,50,219986,-2
34217.655315483,1,206800398,100,220031,-1
34217.697707289,1,206800399,500,219984,-2
34217.746983446,4,206800263,200,219988,2
34217.750875118,4,206800354,100,219986,2
34217.753613380,1,206800400,100,220019,-1
34217.768980342,1,206800401,100,220038,-1
34217.788262542,3,206800364,100,220030,-1
34217.811064573,1,206800402,500,219975,-2
34217.813456650,4,206800329,300,219993,2
34217.836146880,4,206800265,100,220020,1
34217.849941169,1,206800403,100,219969,-2
34217.885641116,1,206800404,500,219995,-2
34217.927744856,4,206800359,200,219995,2
34217.959287073,1,206800405,100,219994,-2
34217.968600169,1,206800406,300,220021,-1
34217.991101769,4,206800268,200,220037,1
34218.028121825,4,206800313,100,220024,1
34218.053066480,4,206800369,200,219989,2
34218.086997251,1,206800407,200,220037,-1
34218.095510805,1,206800408,100,219970,-2
34218.138841157,2,206800238,100,220039,-1
34218.181626807,4,206800234,200,219967,2
34218.206557963,4,206800345,250,220047,1
34218.214944875,1,206800409,300,219992,-2
34218.239424250,3,206800400,100,220019,-1
34218.251306360,1,206800410,500,219996,-2
34218.272601993,3,206800340,500,220047,-1
34218.290179985,1,206800411,300,219984,-2
34218.305315872,1,206800412,200,219984,-2
34218.354911492,2,206800213,100,220037,-1
34218.387876235,4,206800307,100,220024,1
34218.393860344,4,206800410,250,219996,2
34218.440537657,1,206800413,300,219986,-2
34218.483328792,4,206800239,300,220034,1
34218.498764546,1,206800414,200,219983,-2
34218.526513647,1,206800415,200,219980,-2
34218.573815421,1,206800416,300,219978,-2
34218.575731116,3,206800403,100,219969,-2
34218.590587885,3,206800183,200,219984,-2
34218.612596980,1,206800417,300,220027,-1
34218.645945262,2,206800273,100,219987,-2
34218.690767343,4,206800357,100,220025,1
34218.698464116,1,206800418,500,219984,-2
34218.742259477,1,206800419,500,219977,-2
34218.758191643,1,206800420,300,219969,-2
34218.785423896,3,206800293,500,219970,-2
34218.814044772,2,206800365,100,219992,-2
34218.856001088,4,206800057,100,219963,2
34218.880188065,4,206800150,150,219986,2
34218.885353795,1,206800421,300,219985,-2
34218.914819949,4,206800141,150,220028,1
34218.926897738,4,206800298,200,220025,1
34218.931137419,4,206800351,200,220019,1
34218.953593516,1,206800422,200,219984,-2
34218.962835684,4,206800154,225,220031,1
34218.975492854,4,206800072,250,219987,2
34218.978137485,4,206800186,500,219984,2
34219.017296855,2,206800299,50,220031,-1
34219.058332586,4,206800411,300,219984,2
34219.076127690,4,206800335,200,219997,2
34219.107504839,2,206800284,50,219978,-2
34219.112887756,4,206800409,300,219992,2
34219.151528195,4,206800341,300,220026,1
34219.185617784,1,206800423,500,220036,-1
34219.193248340,4,206800342,100,220047,1
34219.205254307,3,206800213,100,220037,-1
34219.211059590,3,206800247,200,219991,-2
34219.233881363,3,206800356,200,219994,-2
34219.283392214,1,206800424,200,219976,-2
34219.300938400,1,206800425,100,220044,-1
34219.331117440,1,206800426,300,219969,-2
34219.364986582,1,206800427,500,219991,-2
34219.386536371,2,206800267,100,220032,-1
34219.418256066,1,206800428,300,219971,-2
34219.420857115,4,206800419,500,219977,2
34219.427378351,4,206800316,100,220021,1
34219.474243005,1,206800429,300,219974,-2
34219.495565350,4,206800276,500,220042,1
34219.505077490,3,206800257,100,220045,-1
34219.538128366,3,206800421,300,219985,-2
34219.580926769,1,206800430,200,220019,-1
34219.584674367,1,206800431,100,220031,-1
34219.594051235,3,206800260,100,220041,-1
34219.616925183,1,206800432,500,220017,-1
34219.648893538,1,206800433,300,220042,-1
34219.668666650,4,206800431,100,220031,1
34219.672194992,1,206800434,200,220030,-1
34219.707737952,1,206800435,300,219970,-2
34219.719790686,4,206800381,500,219986,2
34219.749215995,3,206800408,100,219970,-2
34219.793826847,2,206800314,50,219978,-2
34219.824002026,1,206800436,100,220044,-1
34219.843499568,1,206800437,200,220031,-1
34219.872915763,1,206800438,500,220034,-1
34219.890076709,1,206800439,300,220032,-1
34219.909812016,2,206800371,50,219977,-2
34219.928811402,1,206800440,300,219981,-2
34219.936926267,3,206800368,500,220043,-1
34219.972589928,3,206800376,300,220039,-1
34219.999430518,1,206800441,200,219978,-2
34220.011614720,1,206800442,500,220039,-1
34220.057424916,4,206800212,100,220021,1
34220.090820832,1,206800443,200,220042,-1
34220.099813283,1,206800444,500,219976,-2
34220.105280651,1,206800445,200,220029,-1
34220.114731116,1,206800446,300,219966,-2
34220.124599993,1,206800447,300,219981,-2
34220.160750008,4,206800377,300,220031,1
34220.165149104,4,206800227,500,220028,1
34220.196179010,1,206800448,200,219979,-2
34220.244974150,2,206800407,50,220037,-1
34220.293874732,1,206800449,300,219988,-2
34220.316202543,4,206800388,250,220026,1
34220.318792181,1,206800450,100,220035,-1
34220.357098437,1,206800451,500,220038,-1
34220.379816299,1,206800452,100,220043,-1
34220.401000166,1,206800453,200,220020,-1
34220.421217463,2,206800179,100,219970,-2
34220.431824342,1,206800454,100,219981,-2
34220.447214988,1,206800455,300,219995,-2
34220.458407871,1,206800456,500,219985,-2
34220.508223724,1,206800457,500,220021,-1
34220.540060933,1,206800458,300,219972,-2
34220.575400342,4,206800286,300,220028,1
34220.584485601,1,206800459,200,220036,-1
34220.617833538,1,206800460,300,220038,-1
34220.643950550,3,206800387,500,220016,-1
34220.686343396,1,206800461,500,220043,-1
34220.735386721,1,206800462,200,220020,-1
34220.749552518,1,206800463,300,219976,-2
34220.755459185,1,206800464,100,220043,-1
34220.793531064,1,206800465,500,220035,-1
34220.801630212,1,206800466,300,220036,-1
34220.828316679,4,206800392,200,219967,2
34220.840494732,1,206800467,300,219979,-2
34220.868406850,3,206800067,250,220037,-1
34220.871657312,3,206800275,100,220034,-1
34220.908659089,2,206800462,50,220020,-1
34220.951913974,1,206800468,500,220028,-1
34220.963294957,4,206800302,200,220019,1
34220.968769439,4,206800395,200,219983,2
34221.011880155,1,206800469,200,220046,-1
34221.035564299,1,206800470,200,219969,-2
34221.045188599,3,206800464,100,220043,-1
34221.089480925,2,206800325,100,220027,-1
34221.129855611,4,206800432,500,220017,1
34221.164898819,4,206800324,500,219996,2
34221.179854631,3,206800145,200,220033,-1
34221.186621791,4,206800152,300,220029,1
34221.195778910,1,206800471,200,219984,-2
34221.203543089,4,206800407,150,220037,1
34221.237419419,1,206800472,300,219987,-2
34221.283109460,4,206800448,200,219979,2
34221.291961197,4,206800264,100,220047,1
34221.331336822,1,206800473,500,219968,-2
34221.338107932,2,206800113,100,219960,-2
34221.380950199,4,206800405,100,219994,2
34221.412352936,1,206800474,300,219995,-2
34221.421930199,1,206800475,100,220019,-1
34221.445757453,4,206800362,100,219987,2
34221.461738735,4,206800297,500,219976,2
34221.465967933,1,206800476,500,219967,-2
34221.509618255,1,206800477,100,220019,-1
34221.537018042,1,206800478,500,220041,-1
34221.573823156,1,206800479,300,219986,-2
34221.615094363,2,206800321,100,219977,-2
34221.637588846,1,206800480,200,219976,-2
34221.662095070,1,206800481,200,219971,-2
34221.663882026,1,206800482,100,219972,-2
34221.683240006,1,206800483,500,219993,-2
34221.726767108,1,206800484,500,220044,-1
34221.761390012,1,206800485,500,220029,-1
34221.811131690,1,206800486,100,219976,-2
34221.852494392,1,206800487,100,219985,-2
34221.855829195,1,206800488,200,219988,-2
34221.861969468,1,206800489,100,220019,-1
34221.867815250,1,206800490,500,219986,-2
34221.887170020,3,206800350,100,220043,-1
34221.926319463,2,206800319,100,220019,-1
34221.933279000,4,206800119,250,219968,2
34221.968345771,4,206800483,250,219993,2
34222.004990223,4,206800483,250,219993,2
34222.047306431,1,206800491,300,220028,-1
34222.096471837,1,206800492,500,219991,-2
34222.104425095,4,206800355,500,220025,1
34222.129667743,4,206800114,500,220011,1
34222.144600550,2,206800295,50,220047,-1
34222.157783509,3,206800404,500,219995,-2
34222.193764919,1,206800493,100,220031,-1
34222.233576824,2,206800343,50,219997,-2
34222.250586110,1,206800494,100,220027,-1
34222.293687103,1,206800495,200,220024,-1
34222.317533986,1,206800496,200,220041,-1
34222.347490481,1,206800497,300,219983,-2
34222.369798121,1,206800498,300,220046,-1
34222.409844513,1,206800499,500,219986,-2
34222.448058086,4,206800374,100,220029,1
34222.495096006,1,206800500,300,220039,-1
34222.514237491,1,206800501,300,219975,-2
34222.519992935,3,206800366,200,219984,-2
34222.538826526,4,206800237,100,219993,2
34222.544897806,1,206800502,500,220039,-1
34222.558302704,1,206800503,100,219980,-2
34222.575884909,4,206800361,100,219984,2
34222.592091572,1,206800504,200,220040,-1
34222.627225220,4,206800476,250,219967,2
34222.639277155,1,206800505,200,219976,-2
34222.642454698,1,206800506,200,219997,-2
34222.677398834,4,206800273,200,219987,2
34222.690999733,4,206800394,200,220035,1
34222.704673070,3,206800475,100,220019,-1
34222.711207738,4,206800388,250,220026,1
34222.739850297,4,206800338,500,220022,1
34222.746646087,4,206800479,300,219986,2
34222.795295536,1,206800507,500,219989,-2
34222.810975365,1,206800508,500,220018,-1
34222.816301266,1,206800509,500,220031,-1
34222.847754232,4,206800323,100,219979,2
34222.896153203,3,206800173,150,219976,-2
34222.915769586,1,206800510,300,220048,-1
34222.940860442,1,206800511,200,220046,-1
34222.949087558,4,206800456,500,219985,2
34222.964983824,1,206800512,300,219984,-2
34222.989864087,1,206800513,500,219988,-2
34223.007137592,4,206800162,300,219986,2
34223.048815037,2,206800267,100,220032,-1
34223.093026312,1,206800514,100,219969,-2
34223.112780374,1,206800515,100,220021,-1
34223.138123700,1,206800516,300,220034,-1
34223.173504657,1,206800517,500,220019,-1
34223.211047536,2,206800457,50,220021,-1
34223.231343121,1,206800518,500,219988,-2
34223.270299273,1,206800519,200,219993,-2
34223.276060214,3,206800310,300,219971,-2
34223.280216199,4,206800406,300,220021,1
34223.294771969,4,206800274,300,220028,1
34223.340315198,4,206800468,500,220028,1
34223.345548204,1,206800520,100,219986,-2
34223.348696477,1,206800521,500,220025,-1
34223.379767054,1,206800522,200,220034,-1
34223.399343749,4,206800439,300,220032,1
34223.409082878,4,206800372,300,220019,1
34223.448855136,1,206800523,300,219974,-2
34223.462539691,1,206800524,100,219976,-2
34223.464359672,1,206800525,300,219989,-2
34223.478012802,3,206800289,300,220045,-1
34223.520781150,1,206800526,300,219981,-2
34223.568306953,1,206800527,100,219991,-2
34223.607435489,1,206800528,200,220044,-1
34223.612711792,1,206800529,500,219980,-2
34223.637816065,1,206800530,200,220034,-1
34223.676852059,1,206800531,100,219990,-2
34223.699798805,4,206800378,200,219995,2
34223.726963629,1,206800532,500,219988,-2
34223.739411777,1,206800533,100,220025,-1
34223.778422641,1,206800534,500,219995,-2
34223.799128434,3,206800261,100,220035,-1
34223.814559818,1,206800535,500,220042,-1
34223.821622814,1,206800536,500,219967,-2
34223.843864016,1,206800537,300,220044,-1
34223.851004914,3,206800317,500,219980,-2
34223.884506492,1,206800538,300,219981,-2
34223.908252453,1,206800539,500,219967,-2
34223.932819147,1,206800540,200,220045,-1
34223.951661326,4,206800524,100,219976,2
34223.962566237,1,206800541,100,220031,-1
34223.972668376,4,206800503,100,219980,2
34224.013548748,3,206800363,300,219984,-2
34224.053698842,4,206800537,300,220044,1
34224.070117606,1,206800542,500,220029,-1
34224.087640072,1,206800543,500,219981,-2
34224.131247709,4,206800511,200,220046,1
34224.173676296,3,206800434,200,220030,-1
34224.219386269,1,206800544,100,219991,-2
34224.225914207,1,206800545,300,219970,-2
34224.253034305,1,206800546,100,219977,-2
34224.300580907,3,206800399,500,219984,-2
34224.343315231,1,206800547,100,220031,-1
34224.378219759,4,206800486,100,219976,2
34224.412834953,1,206800548,500,220015,-1
34224.429150989,1,206800549,100,219995,-2
34224.450788230,1,206800550,500,219991,-2
34224.499679437,1,206800551,100,220033,-1
34224.503650611,1,206800552,500,219988,-2
34224.533691781,3,206800218,100,220045,-1
34224.577142067,4,206800214,250,220031,1
34224.604458423,1,206800553,200,219965,-2
34224.652977075,3,206800453,200,220020,-1
34224.661290111,4,206800272,500,220035,1
34224.682431793,1,206800554,100,219976,-2
34224.702707565,3,206800179,150,219970,-2
34224.734778887,1,206800555,500,219985,-2
34224.736114206,4,206800454,100,219981,2
34224.765767862,3,206800386,200,220041,-1
34224.792109834,4,206800358,300,220032,1
34224.840563870,1,206800556,200,220029,-1
34224.868640536,4,206800452,100,220043,1
34224.875325792,3,206800254,200,220021,-1
34224.924835374,1,206800557,500,220026,-1
34224.939916984,3,206800551,100,220033,-1
34224.977397195,1,206800558,300,219970,-2
34224.996956103,1,206800559,100,219972,-2
34225.025420960,4,206800544,100,219991,2
34225.036948195,4,206800535,250,220042,1
34225.045313533,4,206800440,300,219981,2
34225.094634136,1,206800560,300,220034,-1
34225.099104145,1,206800561,100,220022,-1
34225.135608284,4,206800365,200,219992,2
34225.174565318,1,206800562,500,219984,-2
34225.198481014,1,206800563,100,220035,-1
34225.216991809,1,206800564,200,219972,-2
34225.220857261,1,206800565,100,219974,-2
34225.269639115,1,206800566,500,219963,-2
34225.278144207,2,206800481,100,219971,-2
34225.316752660,1,206800567,300,219989,-2
34225.332743553,1,206800568,300,220025,-1
34225.357863047,1,206800569,300,219985,-2
34225.359736911,1,206800570,100,220034,-1
34225.378391746,3,206800433,300,220042,-1
34225.410625063,3,206800319,100,220019,-1
34225.460485891,3,206800541,100,220031,-1
34225.486294395,3,206800346,300,220042,-1
34225.518263293,1,206800571,300,219969,-2
34225.532981048,4,206800460,300,220038,1
34225.548797576,1,206800572,200,219974,-2
34225.579719602,4,206800306,150,219971,2
34225.615046932,3,206800326,200,219989,-2
34225.628157115,1,206800573,500,220024,-1
34225.669827293,1,206800574,500,220043,-1
34225.708256749,1,206800575,500,219989,-2
34225.736583709,1,206800576,200,219975,-2
34225.740745589,1,206800577,100,219974,-2
34225.754536408,1,206800578,300,220039,-1
34225.781212630,4,206800423,250,220036,1
34225.818641612,1,206800579,500,219990,-2
34225.866145031,3,206800546,100,219977,-2
34225.903837074,4,206800371,225,219977,2
34225.943076209,2,206800382,100,219991,-2
34225.957685786,4,206800147,100,219968,2
34225.978512148,4,206800304,100,219971,2
34226.000059565,1,206800580,500,220040,-1
34226.041756023,3,206800564,200,219972,-2
34226.082244646,1,206800581,300,220038,-1
34226.101667175,1,206800582,300,219965,-2
34226.117389184,4,206800476,250,219967,2
34226.123265592,1,206800583,100,219979,-2
34226.150500349,3,206800360,100,219985,-2
34226.173340701,1,206800584,300,219983,-2
34226.188223169,1,206800585,200,220017,-1
34226.232446407,3,206800334,200,220039,-1
34226.257305414,2,206800506,100,219997,-2
34226.272006813,4,206800578,300,220039,1
34226.298369633,4,206800547,100,220031,1
34226.343857999,2,206800243,100,219982,-2
34226.380441529,1,206800586,300,220040,-1
34226.391950856,3,206800425,100,220044,-1
34226.440115000,1,206800587,500,219983,-2
34226.461192698,3,206800506,100,219997,-2
34226.482744424,4,206800542,500,220029,1
34226.499609028,4,206800471,200,219984,2
34226.509437564,3,206800220,100,220042,-1
34226.538169214,1,206800588,300,220038,-1
34226.567651817,1,206800589,100,219982,-2
34226.569224925,1,206800590,300,219984,-2
34226.579377677,4,206800309,200,219994,2
34226.617920087,4,206800472,300,219987,2
34226.659621529,1,206800591,200,220018,-1
34226.664040781,1,206800592,500,219978,-2
34226.705856232,1,206800593,200,219977,-2
34226.733213003,2,206800576,100,219975,-2
34226.779546362,1,206800594,500,219989,-2
34226.798389112,1,206800595,200,219971,-2
34226.817460306,1,206800596,200,219976,-2
34226.845618392,1,206800597,300,220027,-1
34226.872144148,1,206800598,300,219984,-2
34226.897603345,4,206800526,300,219981,2
34226.944623554,1,206800599,300,220039,-1
34226.977167882,3,206800558,300,219970,-2
34227.026694426,1,206800600,100,220021,-1
34227.028235769,1,206800601,200,219974,-2
34227.035978828,3,206800529,500,219980,-2
34227.062793069,1,206800602,200,220046,-1
34227.075697717,4,206800492,250,219991,2
34227.122791330,1,206800603,100,219994,-2
34227.154464797,2,206800582,100,219965,-2
34227.185199492,4,206800586,300,220040,1
34227.232251481,1,206800604,300,220029,-1
34227.235926815,1,206800605,100,220020,-1
34227.284284320,2,206800300,100,220033,-1
34227.299438246,4,206800336,200,220043,1
34227.312438675,3,206800383,300,219983,-2
34227.352845845,1,206800606,200,219985,-2
34227.373360863,1,206800607,100,219995,-2
34227.377195707,1,206800608,300,219993,-2
34227.397355953,1,206800609,100,220030,-1
34227.419367333,1,206800610,300,220033,-1
34227.424526145,1,206800611,200,219990,-2
34227.452156972,1,206800612,200,220036,-1
34227.479673436,4,206800241,100,220041,1
34227.493087363,4,206800385,200,219970,2
34227.525022294,4,206800525,300,219989,2
34227.547376668,2,206800566,50,219963,-2
34227.578039822,4,206800522,200,220034,1
34227.602212065,4,206800497,300,219983,2
34227.641557414,3,206800531,100,219990,-2
34227.677896614,1,206800613,100,219986,-2
34227.680222576,1,206800614,100,220045,-1
34227.727919822,1,206800615,300,220033,-1
34227.740510129,3,206800549,100,219995,-2
34227.760779515,2,206800574,50,220043,-1
34227.810626975,1,206800616,100,220027,-1
34227.812490305,1,206800617,200,219977,-2
34227.835263305,2,206800211,100,220037,-1
34227.869811517,1,206800618,500,219987,-2
34227.873269705,4,206800539,500,219967,2
34227.913256918,4,206800446,300,219966,2
34227.942174186,4,206800413,300,219986,2
34227.950244858,1,206800619,200,220034,-1
34227.970196115,3,206800389,100,219975,-2
34228.017882191,1,206800620,300,219977,-2
34228.049579289,1,206800621,500,219969,-2
34228.059725033,1,206800622,300,219980,-2
34228.101774296,4,206800277,500,219971,2
34228.127983933,1,206800623,200,219986,-2
34228.168496455,1,206800624,300,219976,-2
34228.171460097,4,206800222,200,219968,2
34228.208165932,4,206800327,200,220030,1
34228.225588098,1,206800625,200,219992,-2
34228.251844279,2,206800512,50,219984,-2
34228.281763535,4,206800391,200,219987,2
34228.285365643,4,206800466,300,220036,1
34228.334090912,3,206800562,500,219984,-2
34228.347158973,3,206800616,100,220027,-1
34228.384905530,1,206800626,100,219990,-2
34228.395273188,2,206800384,100,219973,-2
34228.444805373,1,206800627,300,219971,-2
34228.448239790,3,206800507,500,219989,-2
34228.490069565,4,206800073,500,219965,2
34228.534644560,4,206800427,500,219991,2
34228.543431735,2,206800457,50,220021,-1
34228.566844524,1,206800628,500,220021,-1
34228.578785994,1,206800629,500,219970,-2
34228.596634338,1,206800630,500,220024,-1
34228.638741745,1,206800631,100,220045,-1
34228.672589621,1,206800632,300,220035,-1
34228.679063785,1,206800633,300,219992,-2
34228.698017277,1,206800634,300,219967,-2
34228.730336921,3,206800613,100,219986,-2
34228.756007530,1,206800635,300,220018,-1
34228.782902841,1,206800636,300,219981,-2
34228.786394098,4,206800028,200,219974,2
34228.795628360,2,206800636,50,219981,-2
34228.797217723,4,206800632,300,220035,1
34228.803184682,1,206800637,300,220027,-1
34228.809612287,1,206800638,500,220027,-1
34228.818113654,1,206800639,100,220032,-1
34228.850171140,4,206800245,300,220016,1
34228.853955005,1,206800640,300,219979,-2
34228.895519984,1,206800641,100,219971,-2
34228.901303181,1,206800642,500,220025,-1
34228.906761122,1,206800643,500,219981,-2
34228.928660873,4,206800428,300,219971,2
34228.975536464,2,206800502,100,220039,-1
34228.995846173,3,206800609,100,220030,-1
34229.000721781,4,206800484,500,220044,1
34229.045402648,3,206800384,100,219973,-2
34229.053342694,3,206800353,100,219968,-2
34229.099314779,1,206800644,200,220017,-1
34229.103532967,3,206800605,100,220020,-1
34229.111403714,1,206800645,200,220021,-1
34229.145610879,4,206800373,300,220033,1
34229.166336539,1,206800646,300,219990,-2
34229.199773899,1,206800647,100,220032,-1
34229.242704452,1,206800648,100,220027,-1
34229.244044560,1,206800649,200,219972,-2
34229.259167233,3,206800577,100,219974,-2
34229.289366307,1,206800650,100,220031,-1
34229.312690592,4,206800610,300,220033,1
34229.314931723,1,206800651,100,220020,-1
34229.351845768,4,206800390,100,220027,1
34229.366636575,4,206800567,300,219989,2
34229.410823188,1,206800652,500,219979,-2
34229.444844515,1,206800653,200,219989,-2
34229.471968723,1,206800654,300,219975,-2
34229.491398014,4,206800430,200,220019,1
34229.522845921,3,206800163,100,220028,-1
34229.547720841,1,206800655,200,219988,-2
34229.585210495,1,206800656,500,219981,-2
34229.603864650,4,206800580,500,220040,1
34229.639936825,1,206800657,300,220027,-1
34229.679288929,4,206800116,250,219967,2
34229.715431765,1,206800658,100,220019,-1
34229.761849623,3,206800641,100,219971,-2
34229.783294412,1,206800659,100,220026,-1
34229.830670726,1,206800660,200,219966,-2
34229.875559719,2,206800535,50,220042,-1
34229.918399899,1,206800661,200,220016,-1
34229.956702367,4,206800461,500,220043,1
34229.992887136,1,206800662,300,220011,-1
34230.021943043,4,206800575,500,219989,2
34230.032623007,3,206800375,500,220039,-1
34230.074234725,2,206800568,100,220025,-1
34230.119772677,1,206800663,300,220036,-1
34230.163358792,1,206800664,100,219982,-2
34230.174110803,3,206800371,225,219977,-2
34230.187657943,2,206800510,100,220048,-1
34230.210497086,3,206800626,100,219990,-2
34230.243843976,1,206800665,500,220039,-1
34230.274013177,2,206800382,50,219991,-2
34230.294055073,2,206800283,50,220049,-1
34230.343367457,1,206800666,500,219963,-2
34230.374043641,4,206800103,100,220020,1
34230.377373500,1,206800667,200,220033,-1
34230.397514549,1,206800668,500,220036,-1
34230.445727836,1,206800669,300,220015,-1
34230.468554781,4,206800382,150,219991,2
34230.503106898,1,206800670,500,219984,-2
34230.509299893,3,206800653,200,219989,-2
34230.521634961,1,206800671,200,219978,-2
34230.523173606,1,206800672,500,220026,-1
34230.567945773,1,206800673,100,220035,-1
34230.586748475,3,206800305,500,220026,-1
34230.616989010,1,206800674,200,220032,-1
34230.635055591,1,206800675,300,220022,-1
34230.671274554,3,206800442,500,220039,-1
34230.717779068,1,206800676,100,219981,-2
34230.746687367,1,206800677,200,220027,-1
34230.788861609,1,206800678,500,219980,-2
34230.792008131,2,206800581,100,220038,-1
34230.816374879,4,206800659,100,220026,1
34230.840394858,2,206800499,100,219986,-2
34230.882349460,4,206800505,200,219976,2
34230.925410274,1,206800679,500,220030,-1
34230.935360300,4,206800603,100,219994,2
34230.968275219,1,206800680,100,219964,-2
34230.978930756,1,206800681,300,219965,-2
34231.019034942,1,206800682,500,219963,-2
34231.065200217,1,206800683,300,219965,-2
34231.098619333,3,206800467,300,219979,-2
34231.128487102,4,206800622,300,219980,2
34231.168260295,1,206800684,200,220028,-1
34231.199874565,4,206800681,300,219965,2
34231.217930909,2,206800296,50,219991,-2
34231.252728441,3,206800552,500,219988,-2
34231.258700854,4,206800635,300,220018,1
34231.298158606,3,206800646,300,219990,-2
34231.301874362,4,206800444,250,219976,2
34231.343418760,4,206800450,100,220035,1
34231.348384609,1,206800685,200,219979,-2
34231.381333257,4,206800500,300,220039,1
34231.428345395,1,206800686,200,220026,-1
34231.476866093,1,206800687,200,220033,-1
34231.517396316,3,206800482,100,219972,-2
34231.549451253,4,206800589,100,219982,2
34231.562672672,1,206800688,200,220019,-1
34231.597225360,1,206800689,200,219968,-2
34231.626190911,1,206800690,100,220038,-1
34231.671237365,1,206800691,100,219979,-2
34231.713064238,1,206800692,200,219982,-2
34231.745315939,1,206800693,100,219987,-2
34231.785762763,3,206800570,100,220034,-1
34231.826742050,2,206800352,50,220035,-1
34231.873584089,1,206800694,300,220033,-1
34231.908682408,1,206800695,500,220025,-1
34231.917646708,1,206800696,500,220021,-1
34231.966867332,4,206800668,500,220036,1
34231.998471480,1,206800697,200,220030,-1
34232.025691834,1,206800698,500,219991,-2
34232.054673487,3,206800540,200,220045,-1
34232.080984285,4,206800489,100,220019,1
34232.086880230,1,206800699,200,219982,-2
34232.125979707,4,206800604,300,220029,1
34232.129533958,1,206800700,500,220022,-1
34232.166494343,3,206800633,300,219992,-2
34232.181271395,1,206800701,200,220033,-1
34232.214640954,4,206800514,100,219969,2
34232.228982006,1,206800702,100,219964,-2
34232.241606821,3,206800513,500,219988,-2
34232.289894572,1,206800703,200,220025,-1
34232.292959720,2,206800649,50,219972,-2
34232.311515029,1,206800704,200,220018,-1
34232.318036119,1,206800705,300,219972,-2
34232.330815496,3,206800569,300,219985,-2
34232.377196618,4,206800645,200,220021,1
34232.426890719,3,206800465,500,220035,-1
34232.428325913,1,206800706,100,220032,-1
34232.431908838,4,206800704,200,220018,1
34232.438008792,1,206800707,200,219986,-2
34232.462633138,1,206800708,300,220026,-1
34232.470650134,4,206800314,100,219978,2
34232.499387159,3,206800343,250,219997,-2
34232.517775436,1,206800709,300,220035,-1
34232.563431013,4,206800695,250,220025,1
34232.604494913,1,206800710,200,219983,-2
34232.630172027,1,206800711,500,219973,-2
34232.657277187,1,206800712,300,220013,-1
34232.697601515,3,206800691,100,219979,-2
34232.707509535,2,206800654,50,219975,-2
34232.741323778,4,206800398,100,220031,1
34232.786553581,1,206800713,500,220011,-1
34232.819005731,1,206800714,300,220024,-1
34232.830570927,1,206800715,500,219970,-2
34232.846700771,4,206800016,175,220031,1
34232.851236336,1,206800716,300,219972,-2
34232.884223958,2,206800435,100,219970,-2
34232.903904667,1,206800717,100,220029,-1
34232.943253500,1,206800718,300,220034,-1
34232.964577073,1,206800719,200,219967,-2
34232.996970664,1,206800720,100,220027,-1
34233.023862377,1,206800721,300,219978,-2
34233.025305948,2,206800708,100,220026,-1
34233.043775446,4,206800654,250,219975,2
34233.079935219,1,206800722,500,220016,-1
34233.095185494,1,206800723,100,220032,-1
34233.105793411,1,206800724,500,219973,-2
34233.107701065,4,206800238,200,220039,1
34233.127084466,1,206800725,100,219966,-2
34233.156953470,4,206800625,200,219992,2
34233.194462018,3,206800194,100,219982,-2
34233.214382798,1,206800726,100,219976,-2
34233.254831799,3,206800113,100,219960,-2
34233.276037471,1,206800727,200,220012,-1
34233.285208917,1,206800728,300,219962,-2
34233.306240272,4,206800673,100,220035,1
34233.323539969,1,206800729,500,219972,-2
34233.358496928,1,206800730,200,219972,-2
34233.384471004,1,206800731,200,220034,-1
34233.406148302,1,206800732,200,220028,-1
34233.417425013,1,206800733,200,219983,-2
34233.457663802,1,206800734,500,219975,-2
34233.496620085,1,206800735,100,219975,-2
34233.508131893,1,206800736,100,220012,-1
34233.529285281,3,206800723,100,220032,-1
34233.535452989,4,206800426,300,219969,2
34233.552803979,1,206800737,500,220040,-1
34233.577975323,4,206800480,200,219976,2
34233.600445836,1,206800738,100,220011,-1
34233.619739015,3,206800510,200,220048,-1
34233.638486906,1,206800739,100,220031,-1
